frequency,amplitude
0.0,28.0493999030441
0.10296540362438221,0.1547555981034728
0.20593080724876442,0.18782554609548666
0.3088962108731466,0.5181723839471631
0.41186161449752884,0.3212934530618805
0.514827018121911,0.1727855021770868
0.6177924217462932,0.06956413523104567
0.7207578253706755,0.22905209580622776
0.8237232289950577,0.2992128257318328
0.9266886326194399,0.2361929257285067
1.029654036243822,0.04003918642116015
1.1326194398682043,0.21567304180828412
1.2355848434925865,0.22276889459163776
1.3385502471169688,0.07831644718703874
1.441515650741351,0.17360480139724255
1.5444810543657332,0.16520214436401987
1.6474464579901154,0.48324639685118703
1.7504118616144975,0.3461216504452628
1.8533772652388798,0.21018188430839738
1.956342668863262,0.2581404473851753
2.059308072487644,0.3990948879742872
2.1622734761120266,0.0673942747769869
2.2652388797364087,0.17603845978476695
2.368204283360791,0.10716672236190908
2.471169686985173,0.3567155022249096
2.574135090609555,0.5696817082888331
2.6771004942339376,0.10849381959411028
2.7800658978583197,0.3714083975021139
2.883031301482702,0.3450046292448064
2.985996705107084,0.4090704278446594
3.0889621087314665,0.27681992001870154
3.1919275123558486,0.1500045449508331
3.2948929159802307,0.1886302473615934
3.397858319604613,0.18531485139770842
3.500823723228995,0.3103083041953813
3.6037891268533775,0.4173597423744111
3.7067545304777596,0.22385542801728772
3.8097199341021417,0.3804342286988917
3.912685337726524,0.27330627037186017
4.015650741350906,0.25654875010939515
4.118616144975288,0.23797652360381447
4.22158154859967,0.2576195017524704
4.324546952224053,0.4309326190786445
4.427512355848435,0.3641876424631055
4.530477759472817,0.2141099945759369
4.6334431630971995,0.27023922208836837
4.736408566721582,0.5869564405506734
4.839373970345964,0.11512485731989712
4.942339373970346,0.20038578000832466
5.045304777594728,0.6437384199437923
5.14827018121911,0.3488886131693729
5.251235584843493,0.5219528986677123
5.354200988467875,0.13746183327051853
5.457166392092257,0.5672039184832891
5.560131795716639,0.5095764475930445
5.6630971993410215,0.1688447258631332
5.766062602965404,0.4386492260626955
5.869028006589786,0.16001409034409733
5.971993410214168,0.32647854812600563
6.07495881383855,0.2589563105967534
6.177924217462933,0.17701696407845055
6.280889621087315,0.39179888436970856
6.383855024711697,0.03775257653222811
6.486820428336079,0.38354455297490014
6.589785831960461,0.25840664715788264
6.6927512355848435,0.24411239451171282
6.795716639209226,0.2251996447979283
6.898682042833608,0.3397102508358772
7.00164744645799,0.05848864746255728
7.104612850082373,0.4883296593061601
7.207578253706755,0.41419729033649094
7.310543657331137,0.21596095339869256
7.413509060955519,0.06754443248366263
7.516474464579901,0.4940322818734034
7.619439868204283,0.3095985284667879
7.7224052718286655,0.25872631167959337
7.825370675453048,0.21362972214725398
7.92833607907743,0.11588215745825495
8.031301482701812,0.3397398915959497
8.134266886326195,0.6632106259127851
8.237232289950576,0.1554324063753704
8.340197693574959,0.8099835686941118
8.44316309719934,0.4206401558779732
8.546128500823723,0.19284560744979745
8.649093904448106,0.24042937305439774
8.752059308072488,0.616140390148662
8.85502471169687,0.020152019151881185
8.957990115321252,0.1460286821858113
9.060955518945635,0.5388941432760482
9.163920922570016,0.14523109967982237
9.266886326194399,0.14264514300445946
9.36985172981878,0.24787349806789186
9.472817133443163,0.11576762109084159
9.575782537067546,0.2613335749943434
9.678747940691927,0.10551289754394196
9.78171334431631,0.10202679042537176
9.884678747940692,0.3017546071655357
9.987644151565075,0.18795683161257454
10.090609555189456,0.05496120251760552
10.193574958813839,0.09830919480579049
10.29654036243822,0.529931197719516
10.399505766062603,0.6040333182868105
10.502471169686986,0.45160659255430663
10.605436573311367,0.6269976518758628
10.70840197693575,0.12476223855979977
10.811367380560132,0.15476781828965055
10.914332784184515,0.28474154304750304
11.017298187808896,0.10503656044937479
11.120263591433279,0.21603703856203713
11.22322899505766,0.09497590879368026
11.326194398682043,0.5503247432884163
11.429159802306426,0.34139509901039244
11.532125205930807,0.5630849765221784
11.63509060955519,0.3184940499000483
11.738056013179571,0.2723893837612325
11.841021416803954,0.2854722349266439
11.943986820428336,0.48021238954746787
12.046952224052719,0.2579829782527362
12.1499176276771,0.3691867129871237
12.252883031301483,0.23388376843137637
12.355848434925866,0.37602336839146283
12.458813838550247,0.4318151978724928
12.56177924217463,0.6209122901231028
12.664744645799011,0.0947918609297283
12.767710049423394,0.1654125110516371
12.870675453047776,0.05701559488056364
12.973640856672159,0.3565621123103242
13.07660626029654,0.5052482048117386
13.179571663920923,0.16446077863144531
13.282537067545306,0.10304280300413739
13.385502471169687,0.21984180184059884
13.48846787479407,0.32281712454388506
13.591433278418451,0.26499064210225065
13.694398682042834,0.10785518242957286
13.797364085667216,0.5520469983952234
13.900329489291599,0.3874054676502197
14.00329489291598,0.259609541346661
14.106260296540363,0.3459269557702709
14.209225700164746,0.3749908702593917
14.312191103789127,0.19570389582904538
