frequency,amplitude
0.0,254.92810027487576
0.09881422924901184,110.40099242394878
0.19762845849802368,58.3351221588499
0.2964426877470355,461.37035859264773
0.39525691699604737,69.87357417456472
0.4940711462450592,420.0828491714637
0.592885375494071,137.94869463379177
0.6916996047430829,266.10474678743134
0.7905138339920947,320.6358984887591
0.8893280632411066,311.6930877470213
0.9881422924901184,253.4083879801895
1.0869565217391304,311.0278496317192
1.185770750988142,156.84499658202208
1.2845849802371538,138.484821468194
1.3833992094861658,169.29362586127127
1.4822134387351777,146.04483804107647
1.5810276679841895,148.6503819167827
1.6798418972332012,285.0434944043231
1.7786561264822132,65.13969897651225
1.8774703557312251,194.78138076719048
1.9762845849802368,276.83446643564656
2.0750988142292486,79.92048385363634
2.1739130434782608,25.297569769154588
2.2727272727272725,301.3972148329434
2.371541501976284,177.94420591087254
2.470355731225296,191.45348127186674
2.5691699604743077,193.54167524736707
2.66798418972332,103.04365780877977
2.7667984189723316,120.73250737852587
2.8656126482213433,123.36843879505814
2.9644268774703555,138.62881730813504
3.0632411067193672,221.1332963535678
3.162055335968379,124.68993589263327
3.2608695652173907,156.2380686498053
3.3596837944664024,82.58973768588717
3.4584980237154146,179.063725252169
3.5573122529644263,142.9970351737932
3.656126482213438,91.19010743653502
3.7549407114624502,190.39558879712982
3.853754940711462,187.72157552215884
3.9525691699604737,146.88900329610885
4.051383399209485,135.6315180975622
4.150197628458497,248.30135158978297
4.249011857707509,72.34494662756033
4.3478260869565215,67.28314138633347
4.446640316205533,32.08174207955494
4.545454545454545,233.79987472485098
4.644268774703557,167.01803825051957
4.743083003952568,56.93252306570921
4.84189723320158,185.72077880883361
4.940711462450592,56.97516502789651
5.039525691699604,111.91545793052342
5.138339920948615,64.99034076497546
5.237154150197628,208.3233088057656
5.33596837944664,87.28153491337787
5.434782608695651,88.44808054666426
5.533596837944663,104.36906620262972
5.632411067193675,71.22491276967376
5.731225296442687,78.72659151808794
5.830039525691698,84.5400011991717
5.928853754940711,39.89673475474138
6.027667984189723,74.31014812425293
6.1264822134387344,58.48715016106484
6.225296442687746,30.917452025004437
6.324110671936758,27.303612376721976
6.42292490118577,28.465785247231604
6.521739130434781,106.2986961867681
6.620553359683793,8.608504288063935
6.719367588932805,96.916538338419
6.8181818181818175,50.87622011807326
6.916996047430829,48.01738341074204
7.015810276679841,31.324371791495274
7.114624505928853,76.63036465753238
7.213438735177864,88.00857010193569
7.312252964426876,62.08410870912559
7.411067193675888,25.944784184396376
7.5098814229249005,43.71392061079946
7.608695652173912,58.45140370602251
7.707509881422924,77.89874755796575
7.806324110671936,34.661605537060545
7.905138339920947,76.39941223985201
8.00395256916996,32.32363725968273
8.10276679841897,32.63966592334396
8.201581027667983,57.796380906515765
8.300395256916994,57.99064750640439
8.399209486166006,36.35981606261654
8.498023715415018,43.777274701121414
8.59683794466403,24.826350326410335
8.695652173913043,9.65162877745721
8.794466403162055,42.67410095777003
8.893280632411066,30.53416402469668
8.992094861660078,32.68526466965645
9.09090909090909,25.47047443788052
9.189723320158102,48.63468800269381
9.288537549407113,21.632111886536805
9.387351778656125,28.514005102166323
9.486166007905137,33.507464568118856
9.584980237154149,30.178094878878245
9.68379446640316,21.886779104358844
9.782608695652172,18.950853410751595
9.881422924901184,8.935620737345115
9.980237154150196,24.61400303164179
10.079051383399207,28.933301530813594
10.177865612648219,14.878471066041989
10.27667984189723,19.768408587625864
10.375494071146244,19.022367154838186
10.474308300395256,5.456873865717732
10.573122529644268,24.043690608143493
10.67193675889328,19.702186284016587
10.770750988142291,10.254358041674912
10.869565217391303,23.40609411954019
10.968379446640315,15.600835545294803
11.067193675889326,14.253599343989942
11.166007905138338,15.864039356787625
11.26482213438735,20.38345432568736
11.363636363636362,21.718787846816053
11.462450592885373,21.543554158528618
11.561264822134385,7.796760878875156
11.660079051383397,25.459655020484814
11.758893280632408,9.459747934235589
11.857707509881422,12.9632701563302
11.956521739130434,8.243126054296962
12.055335968379445,19.83424687563677
12.154150197628457,26.180785273942522
12.252964426877469,21.045454108182593
12.35177865612648,7.930278203664894
12.450592885375492,30.661846226585762
12.549407114624504,22.83661761337092
12.648221343873516,19.36411492261012
12.747035573122528,18.80648552754338
12.84584980237154,18.491148082776245
12.944664031620551,14.65559258712514
13.043478260869563,2.9160986562380375
13.142292490118574,13.385965586624778
13.241106719367586,17.179765626503496
13.339920948616598,10.809206814322511
13.43873517786561,6.721134584677626
13.537549407114623,18.39686261993605
13.636363636363635,19.424893864000722
13.735177865612647,10.978688061133449
13.833992094861658,11.970152337372742
13.93280632411067,20.142681958623257
14.031620553359682,9.510078395912872
14.130434782608694,5.871633070450063
14.229249011857705,4.191308176077787
14.328063241106717,17.60807603815902
14.426877470355729,12.86693479314116
14.52569169960474,0.6431647493164674
14.624505928853752,18.303116107657665
14.723320158102764,20.43504791905678
14.822134387351776,11.886813829741438
14.920948616600787,8.43942033519283
15.019762845849801,13.029488492345903
15.118577075098813,16.03111830643588
15.217391304347824,9.666207223773027
15.316205533596836,7.723458271628829
15.415019762845848,12.9733911662337
15.51383399209486,18.66189635754776
15.612648221343871,3.786163144711203
15.711462450592883,5.253840716041954
15.810276679841895,22.554708940570116
15.909090909090907,13.3088246798439
16.00790513833992,5.217692207982611
16.10671936758893,8.724081096916015
16.20553359683794,24.56600135917935
16.304347826086953,8.82463523314809
16.403162055335965,1.7684861383624586
16.501976284584977,13.293215926491209
16.60079051383399,14.271797389125314
16.699604743083,5.718270301088813
16.798418972332012,7.149911623629687
16.897233201581024,15.206224080116753
16.996047430830036,7.021550029467163
17.094861660079047,8.309941789505677
17.19367588932806,12.845047872001008
17.29249011857707,13.901714313657992
17.391304347826086,13.555750672205367
17.490118577075098,4.986957395245942
17.58893280632411,11.643617854716274
17.68774703557312,10.945934361425202
17.786561264822133,13.786501562788438
17.885375494071145,8.677266066769418
17.984189723320156,8.833961084122238
18.083003952569168,7.943777812094357
18.18181818181818,9.746387577203734
18.28063241106719,2.3690084872155293
18.379446640316203,11.455628137645663
18.478260869565215,12.169682523362747
18.577075098814227,4.892401961334573
18.67588932806324,3.7245839423990383
18.77470355731225,10.388323608687958
18.873517786561262,9.792120590008674
18.972332015810274,3.7458770710569897
19.071146245059285,6.596593572251469
19.169960474308297,5.94052884906628
19.26877470355731,17.111679699298698
19.36758893280632,5.433217778445247
19.466403162055332,13.501841204464682
19.565217391304344,11.888926468020838
19.664031620553356,6.822299528887342
19.762845849802368,5.9917076003239265
19.86166007905138,18.28033070777565
19.96047430830039,9.475075203138633
20.059288537549403,6.906710221946143
20.158102766798415,7.177049763116116
20.256916996047426,9.510722047580346
20.355731225296438,10.807070785465712
20.45454545454545,3.952396941078101
20.55335968379446,8.123913961678722
20.652173913043477,9.583276061943605
20.75098814229249,10.608863620819731
20.8498023715415,5.878324114592174
20.948616600790512,11.226936723777284
21.047430830039524,6.0376924009994095
21.146245059288535,6.143507218644278
21.245059288537547,2.798886188436779
21.34387351778656,7.552799161671653
21.44268774703557,11.370470713557609
21.541501976284582,9.584811835434069
21.640316205533594,3.126815789339405
21.739130434782606,11.738771989672163
21.837944664031617,11.398031080455107
21.93675889328063,5.8443113411580025
22.03557312252964,10.033222802678926
22.134387351778653,10.500506175897538
22.233201581027664,14.407732752235091
22.332015810276676,12.092709500989343
22.430830039525688,16.57202013418683
22.5296442687747,11.873967280847692
22.62845849802371,4.849497140963163
22.727272727272723,5.917743729895803
22.826086956521735,6.777039787138968
22.924901185770747,11.288200493424585
23.02371541501976,8.803795375206922
23.12252964426877,11.097239652330543
23.22134387351778,9.798871751135978
23.320158102766793,10.33177344706526
23.418972332015805,4.656084636598097
23.517786561264817,4.844703407723177
23.61660079051383,6.133451967519495
23.715415019762844,8.312625467518718
23.814229249011856,14.252446560791052
23.913043478260867,9.335606010569375
24.01185770750988,17.799058612926125
24.11067193675889,9.412550152859978
24.209486166007903,11.028672908714594
24.308300395256914,7.204351457398939
24.407114624505926,8.480592266371538
24.505928853754938,7.431450815278818
24.60474308300395,13.243167834723078
24.70355731225296,11.568881122952874
24.802371541501973,11.001815407583045
24.901185770750985,10.639575952085025
24.999999999999996,6.963096836152324
25.098814229249008,9.545637907494688
25.19762845849802,4.151000405655163
25.29644268774703,12.097274542455258
25.395256916996043,9.947048821379909
25.494071146245055,13.302105833543976
25.592885375494067,7.854900601110945
25.69169960474308,9.918041106123537
25.79051383399209,4.919315420590725
25.889328063241102,7.463013673512606
25.988142292490114,5.400504161590243
26.086956521739125,7.621701231541544
26.185770750988137,10.257082499347838
26.28458498023715,9.85055169883847
26.38339920948616,6.9776130902024365
26.482213438735172,7.330648836192526
